H;X1;X2;X3;X4;X5;X6;X7;X8;q;sds;v2;x1;s1;gama;c;fi;hw;fss
9;6,3;2,83;0,4;0,4;0,99;0,59;1,89;0,32;20;1,3;3,07;1,58;0;20;0;36;4,5;0,870333757
8;4,8;1,92;0,3;0,3;0,96;0,86;0,72;2,4;10;1,7;2,58;1,82;0;18;30;26;0;0,871609487
8;2,4;1,08;0,35;0,35;0,8;0,88;0,36;0,6;10;1,6;0,97;1,68;0;20;0;40;4;0,872876885
10;7,5;1,5;0,4;0,4;0,7;0,49;0,38;0,38;5;1,6;5,6;1,19;0;17;40;20;0;0,873950767
9;5,85;0,88;0,55;0,35;1,44;1,22;0,88;3,51;10;1,8;4,42;2,66;45;17;40;20;0;0,875134605
10;7,5;3,38;0,4;0,3;1,3;1,23;1,88;2,25;10;1,8;3,72;2,53;100;19;20;30;5;0,875172444
4;1,2;0,42;0,35;0,35;0,28;0,03;0,24;0,36;10;1,8;0,43;0,31;0;20;0;40;4;0,877945677
7;5,95;1,19;0,3;0,3;0,42;0;0;0;0;1,8;4,46;0,42;0;20;0;36;7;0,878485406
4;7,8;2,73;0,3;0,3;0,56;0,28;2,34;0,39;10;1,6;4,77;0,84;0;20;0;36;2;0,879880786
10;7;1,05;0,45;0,4;1,4;1,12;0,7;1,05;10;1,5;5,5;2,52;200;17;40;20;0;0,880902544
5;6,25;1,25;0,6;0,55;0,7;0,7;1,56;3,75;5;1,1;4,4;1,4;100;20;0;40;0;0,882186367
6;7,2;1,08;0,3;0,3;0,72;0,14;1,8;2,16;5;1,7;5,82;0,86;0;20;0;36;6;0,883738235
5;7,25;1,09;0,5;0,5;0,3;0,35;1,45;0,73;0;0,9;5,66;0,65;0;20;0;40;0;0,886008111
10;3;1,35;0,5;0,35;1;0,05;0,9;0,3;15;0,9;1,15;1,05;66,67;17;40;20;0;0,887805897
8;8,4;1,68;0,5;0,3;1,04;1,25;0,42;5,04;10;1,4;6,22;2,29;40;19;20;30;0;0,888689874
8;8,4;3,36;0,4;0,4;1,04;0,16;1,68;3,78;5;1,2;4,64;1,2;0;20;0;36;4;0,88895787
5;4,75;2,14;0,3;0,3;0,35;0,05;0,48;3,32;20;1,8;2,31;0,4;0;20;0;40;7,375;0,889366142
9;4,05;1,01;0,35;0,35;1,08;0,16;0,41;1,62;15;1,1;2,69;1,24;0;20;0;36;4,5;0,891129974
9;8,55;3,85;0,45;0,35;0,81;0,24;1,71;5,99;10;0,6;4,25;1,05;90;19;20;30;0;0,894352402
10;5,5;0,82;0,4;0,35;0,8;0,76;1,38;3,57;10;1,1;4,28;1,56;200;17;40;20;0;0,897075434
8;4,4;0,66;0,4;0,35;1,2;1,02;0,22;0,22;10;1,8;3,34;2,22;160;20;0;36;8;0,89835388
5;4,75;1,43;0,3;0,3;0,65;0,42;1,19;2,61;15;1,7;3,02;1,07;0;20;0;40;2,5;0,898407321
6;6,3;0,94;0,45;0,3;0,36;0,18;0,95;4,41;20;1,2;4,91;0,54;40;20;0;36;3;0,898529458
10;8,5;3,83;0,55;0,35;1,6;1,92;2,12;4,67;10;0,7;4,12;3,52;50;20;0;40;0;0,899754933
10;9,5;2,38;0,5;0,5;1;0,8;0,48;5,7;5;1,7;6,62;1,8;0;19;20;30;5;0,901067776
9;3,15;0,63;0,4;0,3;1,17;0,12;0,47;1,89;10;1,8;2,12;1,29;90;20;0;36;9;0,90157581
4;5,8;1,45;0,6;0,4;0,4;0,36;0,29;3,19;15;1,1;3,75;0,76;20;20;0;40;0;0,902553516
8;4;0,8;0,6;0,3;0,88;0,62;1;0,8;20;1,1;2,6;1,5;26,67;20;0;36;4;0,902796411
6;6,3;2,52;0,5;0,3;0,66;0,66;1,57;2,52;0;1,7;3,28;1,32;30;20;0;36;12,3;0,903048344
10;5,5;1,92;0,45;0,35;1,2;0,84;1,65;1,92;10;1,2;3,13;2,04;100;17;40;20;0;0,904167569
8;8,4;1,26;0,5;0,4;0,72;0,32;0,42;4,2;0;1,5;6,64;1,04;80;20;0;40;4;0,905530523
9;6,3;2,52;0,5;0,45;0,81;0,97;0,32;4,09;20;0,9;3,28;1,78;180;18;30;26;0;0,906448062
7;2,45;0,86;0,5;0,5;1,05;0,16;0,73;0;5;1,7;1,09;1,21;0;20;0;40;3,5;0,906653513
8;3,6;1,08;0,35;0,35;0,96;0,34;0,9;0,9;10;1,7;2,17;1,3;0;20;0;36;8;0,907016525
10;8,5;3,82;0,35;0,35;1,7;1,1;0,43;4,25;20;0,6;4,33;2,8;0;19;20;30;0;0,909383763
6;9,6;3,36;0,45;0,45;1,02;0,31;1,92;4,8;20;1,8;5,79;1,33;0;19;20;30;0;0,910645538
5;3;0,9;0,6;0,35;0,9;0,45;0,9;1,05;15;1,8;1,5;1,35;20;20;0;40;2,5;0,910918881
10;5,5;1,92;0,35;0,35;0,7;0,52;0,28;0;0;1,6;3,23;1,22;0;20;0;36;12,75;0,91099558
8;6;2,4;0,4;0,4;0,48;0,46;0,3;3,6;0;0,7;3,2;0,94;0;20;0;36;4;0,911557863
4;6,8;1,36;0,4;0,4;0,6;0,15;0,68;0,68;0;0,9;5,04;0,75;0;20;0;40;0;0,913278595
7;6,65;1,66;0,3;0,3;0,42;0,34;0,67;3,66;0;1,5;4,69;0,76;0;20;0;36;13,65;0,914237248
8;4;1;0,45;0,3;0,56;0,48;1;2,6;20;1,7;2,55;1,04;53,33;17;40;20;0;0,914280259
9;5,4;2,16;0,6;0,3;0,99;0,1;1,35;1,62;0;0,8;2,64;1,09;30;20;0;36;4,5;0,914571538
9;8,1;3,24;0,5;0,35;0,63;0,16;0,41;5,27;10;1,7;4,36;0,79;60;17;40;20;0;0,915141555
10;5;0,75;0,3;0,3;0,8;0,16;0,5;0;5;1,7;3,95;0,96;0;20;0;36;15;0,917238839
10;10;3,5;0,6;0,55;1,3;0,58;1,5;1,5;5;0,7;5,9;1,88;200;19;20;30;0;0,917867209
5;6,75;1,69;0,4;0,3;0,7;0,31;1,69;3,37;15;1,6;4,66;1,01;50;20;0;40;2,5;0,917889297
6;10;4,5;0,5;0,4;0,96;0,91;0,5;2;20;1,4;5;1,87;60;20;0;36;3;0,919308951
5;10;2;0,4;0,35;0,6;0,06;1,5;2,5;15;0,9;7,6;0,66;100;20;0;40;0;0,919670221
8;4;1;0,45;0,3;1,36;1,29;0,6;0,2;0;1,8;2,55;2,65;53,33;20;0;36;10;0,920447723
6;10;4,5;0,3;0,3;0,96;0,86;0,5;5,5;5;1,7;5,2;1,82;0;20;0;40;3;0,921033936
9;4,05;1,42;0,6;0,6;0,72;0,4;1,21;0,41;20;1,8;2,03;1,12;0;20;0;40;11,025;0,921510313
10;7;1,75;0,55;0,4;1;0,55;0,7;3,5;15;1,8;4,7;1,55;66,67;20;0;36;13,5;0,921553106
10;3;1,2;0,3;0,3;0,9;0,05;0,15;0,15;0;0,7;1,5;0,95;0;17;40;20;0;0,922947211
10;5,5;2,47;0,6;0,35;1,1;0,83;0,83;0,28;20;1,7;2,43;1,93;40;20;0;36;12,75;0,923459728
10;7,5;1,12;0,45;0,45;1,7;1,53;0,38;3;0;1,7;5,93;3,23;0;19;20;30;5;0,924441086
9;7,65;3,44;0,35;0,3;1,44;1,44;0,38;0,77;20;1,5;3,86;2,88;180;20;0;40;4,5;0,924527271
6;6,6;1,32;0,4;0,4;1,08;1,03;1,32;2,31;20;1,8;4,88;2,11;0;20;0;40;3;0,924837041
7;8,75;2,19;0,5;0,3;1,12;0,34;1,75;4,81;10;1,2;6,06;1,46;35;20;0;36;3,5;0,925042082
6;5,7;2;0,5;0,45;0,72;0,07;0,29;0,86;5;1,5;3,2;0,79;120;19;20;30;0;0,925472137
6;8,4;2,94;0,35;0,35;0,66;0,56;1,68;0,84;5;1,8;5,11;1,22;0;19;20;30;0;0,925953678
7;8,75;2,19;0,45;0,4;1,26;1,01;0,44;4,38;15;1;6,11;2,27;140;20;0;40;0;0,926884717
8;6,4;1,28;0,55;0,3;1,12;0,06;1,28;2,56;0;1,7;4,57;1,18;32;20;0;36;8;0,926960507
8;9,6;4,32;0,3;0,3;1,04;0,31;2,4;5,28;5;1,8;4,98;1,35;0;20;0;36;8;0,928161282
10;6;2,4;0,45;0,4;0,8;0;0;0;20;0,7;3,15;0,8;200;17;40;20;0;0,928930388
5;4,75;0,71;0,45;0,45;0,4;0,28;0,24;1,43;0;1;3,59;0,68;0;20;0;36;2,5;0,929909554
8;4,8;2,16;0,3;0,3;0,56;0,06;0,24;1,92;5;1,2;2,34;0,62;0;20;0;40;4;0,930767628
7;6,3;1,89;0,35;0,3;0,98;0,44;1,26;3,78;10;1,2;4,06;1,42;140;20;0;36;3,5;0,933477647
5;7,25;1,81;0,4;0,4;0,55;0,41;2,17;2,18;0;1,6;5,04;0,96;0;20;0;36;5;0,933887266
8;7,6;3,04;0,45;0,3;1,28;1,28;1,14;2,66;20;1,1;4,11;2,56;53,33;19;20;30;0;0,934067779
10;5;2,25;0,5;0,3;1,8;0,81;1,25;0;10;0,8;2,25;2,61;50;19;20;30;0;0,934070359
10;10;3,5;0,6;0,55;0,6;0,57;0,5;4,5;15;0,9;5,9;1,17;200;17;40;20;0;0,934452479
6;5,7;1,43;0,4;0,3;0,6;0,03;1,43;2;5;1,1;3,87;0,63;60;20;0;36;3;0,934628216
8;4,8;1,92;0,5;0,45;0,64;0,35;0,24;2,64;20;1,3;2,38;0,99;160;20;0;36;12,8;0,934853109
8;2,4;0,6;0,45;0,3;1,44;0,65;0,6;1,2;15;1,5;1,35;2,09;53,33;20;0;40;4;0,93562907
9;8,1;2,83;0,55;0,55;1,08;0,76;1,62;3,65;10;1,2;4,72;1,84;0;20;0;36;4,5;0,936011931
8;7,2;2,52;0,3;0,3;1,04;0,62;0,72;1,44;0;1,8;4,38;1,66;0;17;40;20;0;0,936557131
7;3,85;0,96;0,55;0,45;0,63;0,63;0,96;2,69;20;1,1;2,34;1,26;70;20;0;40;3,5;0,937126778
10;5;1;0,5;0,4;1,2;0,3;0,25;0,75;20;1,7;3,5;1,5;100;19;20;30;5;0,937602086
10;4,5;1,12;0,6;0,3;0,8;0,04;1,35;2,93;20;0,6;2,78;0,84;33,33;17;40;20;0;0,937916849
8;2,8;1,12;0,35;0,35;0,8;0,2;0,7;0,14;5;0,7;1,33;1;0;20;0;36;4;0,938050811
7;10;2;0,55;0,5;1,12;0,67;0,5;1;10;1,8;7,45;1,79;140;18;30;26;0;0,938079468
5;2,5;1;0,55;0,55;0,3;0,15;0,38;0,38;10;1,1;0,95;0,45;0;20;0;36;7,5;0,938356932
9;4,5;0,67;0,55;0,3;1,26;1,32;0,68;1,12;5;1,6;3,28;2,58;36;17;40;20;0;0,939909263
10;6;1,5;0,35;0,3;0,8;0,84;1,2;0;15;1,7;4,15;1,64;200;20;0;36;16;0,940074707
4;3;0,6;0,6;0,35;0,28;0,32;0,75;1,5;10;1,5;1,8;0,6;16;20;0;36;5,5;0,941394431
8;8;3,6;0,3;0,3;0,48;0,58;2;0,4;10;1,3;4,1;1,06;0;18;30;26;0;0,941684396
8;6;2,4;0,35;0,35;0,56;0,14;0,6;1,2;10;1,4;3,25;0,7;0;20;0;36;11;0,94206346
9;7,65;1,91;0,55;0,5;1,26;1,32;2,29;3,83;5;1;5,19;2,58;180;20;0;36;4,5;0,942886423
9;3,6;0,54;0,4;0,35;1,08;0,16;0,36;0,18;20;1,5;2,66;1,24;180;17;40;20;0;0,943358999
10;6,5;2,27;0,6;0,4;1,3;0,46;1,3;3,9;15;0,9;3,63;1,76;50;17;40;20;0;0,94364554
6;9,3;4,19;0,5;0,4;0,48;0,07;0,47;5,11;15;1,5;4,61;0,55;60;20;0;36;15,3;0,943657141
8;3,2;0,64;0,4;0,35;0,88;0,92;0,32;0,8;20;1,7;2,16;1,8;160;17;40;20;0;0,94473568
5;5,25;1,57;0,55;0,55;0,45;0,41;1,05;0,26;5;1,7;3,13;0,86;0;20;0;36;7,625;0,945833748
7;7;1,05;0,5;0,35;0,56;0,39;2,1;1,75;15;1,8;5,45;0,95;46,67;20;0;36;14;0,946506817
8;4,4;1,54;0,6;0,4;0,56;0,03;0,88;0,44;15;1,8;2,26;0,59;40;20;0;40;8;0,946594271
7;2,8;0,84;0,3;0,3;1,05;0,37;0,56;0,98;15;0,7;1,66;1,42;0;19;20;30;0;0,946875064
10;5,5;1,92;0,35;0,35;1;0,1;1,38;2,75;0;1,8;3,23;1,1;0;18;30;26;5;0,947209556
6;8,4;2,94;0,3;0,3;0,36;0,4;0,42;0,84;20;1,6;5,16;0,76;0;20;0;36;14,4;0,947448989
9;5,4;2,16;0,55;0,5;0,81;0,04;0,54;3,78;0;0,7;2,69;0,85;180;20;0;36;4,5;0,949898631
8;4,4;1,32;0,35;0,35;0,8;0,28;1,32;3,07;0;1,8;2,73;1,08;0;17;40;20;0;0,950958606
10;7;2,45;0,45;0,45;0,6;0,6;0,7;4,2;10;1,7;4,1;1,2;0;17;40;20;5;0,951405776
9;7,65;1,53;0,4;0,35;1,26;0,57;0,38;0,77;10;1;5,72;1,83;180;19;20;30;0;0,95192447
4;6,6;1,32;0,35;0,3;0,56;0,67;0,33;0,33;10;1,8;4,93;1,23;80;20;0;36;4;0,952197613
6;4,2;0,84;0,6;0,4;0,84;0,13;0,63;0,63;0;1,6;2,76;0,97;30;20;0;36;10,2;0,953152042
8;2,8;0,7;0,45;0,35;0,88;0;0;0;15;1,5;1,65;0,88;80;18;30;26;0;0,954252753
7;9,8;2,94;0,3;0,3;0,49;0,34;2,94;3,43;10;1,2;6,56;0,83;0;20;0;36;3,5;0,954487322
10;5;1;0,55;0,3;1,1;0,39;0,75;1,75;5;1,7;3,45;1,49;40;19;20;30;5;0,954975947
8;8,4;3,78;0,4;0,3;0,48;0,48;2,52;3,36;10;1,3;4,22;0,96;80;20;0;36;8;0,956166157
9;2,7;1,22;0,6;0,5;1,62;0,08;0,14;0,81;15;1,4;0,88;1,7;90;20;0;40;4,5;0,956690717
10;7,5;3;0,35;0,35;1,7;1,7;0,38;3;15;0,6;4,15;3,4;0;19;20;30;0;0,957053726
10;4;1,8;0,6;0,4;1,8;0,36;0,2;2,2;15;0,8;1,6;2,16;50;17;40;20;0;0,957115058
9;7,2;2,16;0,45;0,35;0,99;0,54;0,36;2,16;0;1,6;4,59;1,53;90;20;0;36;9;0,958905766
8;8;1,6;0,55;0,35;1,04;0,83;2;0;10;1,6;5,85;1,87;40;18;30;26;0;0,960084186
9;9;4,05;0,4;0,4;1,35;0,34;1,35;6,3;0;1,7;4,55;1,69;0;19;20;30;4,5;0,960600059
4;2,2;0,66;0,3;0,3;0,32;0,3;0,22;0,88;10;1,2;1,24;0,62;0;20;0;40;2;0,960898811
6;1,8;0,45;0,45;0,35;0,42;0,13;0,09;0,18;15;1,5;0,9;0,55;60;20;0;40;7,8;0,964077052
8;8;2,8;0,55;0,45;0,8;0,36;2;0;20;1,8;4,65;1,16;80;20;0;36;12;0,96412691
5;4,75;0,95;0,45;0,45;0,8;0,24;0,95;2,61;15;1,6;3,35;1,04;0;20;0;36;5;0,964202941
9;5,4;1,08;0,6;0,45;0,81;0,49;1,62;3,77;0;0,7;3,72;1,3;60;18;30;26;0;0,96585018
10;5,5;1,1;0,3;0,3;1,8;1,98;0,28;0,55;20;1,3;4,1;3,78;0;20;0;36;5;0,96607445
6;2,7;0,81;0,4;0,4;1,08;0,49;0,14;1,22;10;1,6;1,49;1,57;0;20;0;36;8,7;0,966079989
8;6,4;1,28;0,55;0,3;0,88;0,66;0,64;0,96;20;0,9;4,57;1,54;32;19;20;30;0;0,966184127
9;4,95;1,98;0,3;0,3;0,63;0,6;0,74;1,73;10;1,3;2,67;1,23;0;20;0;36;9;0,966720358
6;6,6;1,65;0,3;0,3;0,72;0,47;1,98;3,63;0;1,6;4,65;1,19;0;20;0;40;3;0,967561102
6;3;0,9;0,6;0,35;0,66;0,03;0,45;1,95;5;1,2;1,5;0,69;24;19;20;30;0;0,967935466
8;2,4;0,36;0,4;0,35;1,04;1,2;0,12;1,44;0;0,9;1,64;2,24;160;19;20;30;0;0,968173559
8;5,6;2,24;0,4;0,4;0,8;0,44;1,12;0,28;15;1,6;2,96;1,24;0;20;0;36;13,6;0,968533787
7;8,05;2,01;0,45;0,4;1,26;0,19;2,01;5,23;0;1,8;5,59;1,45;140;20;0;36;15,05;0,968987481
6;4,8;0,72;0,45;0,45;0,36;0,43;0,72;1,2;10;1,4;3,63;0,79;0;20;0;36;6;0,969545097
10;5;1,5;0,35;0,35;1,1;1,16;0,5;3,25;0;1,7;3,15;2,26;0;18;30;26;5;0,969637074
6;6,9;2,76;0,35;0,3;0,42;0,29;1,38;1,04;5;1,7;3,79;0,71;120;20;0;40;6;0,969901328
8;4,4;1,32;0,35;0,35;0,72;0,83;1,1;2,2;10;1,8;2,73;1,55;0;19;20;30;4;0,970198379
9;8,1;2,02;0,35;0,35;1,35;0,34;2,03;0,81;15;0,9;5,73;1,69;0;18;30;26;0;0,970677809
7;8,4;1,26;0,55;0,55;1,19;1,07;2,52;3,78;20;0,6;6,59;2,26;0;20;0;36;0;0,971585012
4;2;0,6;0,6;0,6;0,44;0,07;0,1;0,1;10;1,7;0,8;0,51;0;20;0;40;4;0,972857364
10;5;1,25;0,5;0,3;1,4;1,33;1,25;0,25;15;1,8;3,25;2,73;50;20;0;40;10;0,974666233
10;7;1,4;0,55;0,55;1,8;0,27;1,4;2,8;0;0,8;5,05;2,07;0;18;30;26;0;0,974832267
8;3,6;1,08;0,3;0,3;0,8;0,96;0,9;0,54;10;1,8;2,22;1,76;0;20;0;40;11,6;0,974945797
7;3,15;0,47;0,55;0,45;1,12;0,45;0,16;1,73;0;1,6;2,13;1,57;70;20;0;36;8,575;0,976416372
7;7,7;1,93;0,45;0,45;1,12;0,45;1,93;2,7;0;1,7;5,32;1,57;0;18;30;26;0;0,976587203
7;2,8;0,84;0,4;0,35;0,63;0,09;0,84;0;0;1,5;1,56;0,72;140;20;0;36;7;0,977517373
5;6;2,1;0,35;0,35;0,9;0,72;0,6;4,2;15;0,6;3,55;1,62;0;20;0;40;0;0,977753119
5;5,75;1,73;0,55;0,55;0,7;0,73;1,15;0;10;1,8;3,47;1,43;0;20;0;36;5;0,977818941
10;8;2,8;0,45;0,45;1;1,1;1,2;0,8;20;1,7;4,75;2,1;0;17;40;20;5;0,978248954
8;8,4;1,68;0,45;0,4;1,28;1,09;2,52;1,26;0;1,8;6,27;2,37;160;20;0;40;4;0,978506097
4;7;2,45;0,45;0,3;0,36;0,09;1,4;1,4;5;1,6;4,1;0,45;26,67;20;0;36;4;0,979475776
6;8,7;3,91;0,35;0,35;0,96;1,01;1,74;1,3;0;1,6;4,44;1,97;0;20;0;36;6;0,979584846
7;8,4;3,78;0,4;0,3;0,42;0,5;1,68;0,42;15;1,3;4,22;0,92;70;20;0;36;7;0,979729199
10;6;1,8;0,55;0,35;1,2;0,48;0,9;3,3;20;1,5;3,65;1,68;50;20;0;36;10;0,980527737
6;4,5;1,8;0,45;0,4;0,42;0,29;0,9;1,12;20;0,9;2,25;0,71;120;19;20;30;0;0,980764178
6;9,3;1,86;0,35;0,35;0,96;0,19;2,79;4,65;5;1,6;7,09;1,15;0;19;20;30;0;0,980924085
5;5,25;1,57;0,35;0,3;0,45;0,25;1,57;3,41;15;1,8;3,33;0,7;100;19;20;30;0;0,980940806
9;5,4;0,81;0,55;0,4;0,99;0,99;1,08;0,81;5;1;4,04;1,98;60;18;30;26;0;0,981141247
4;6;1,8;0,4;0,35;0,72;0;0;0;10;1,4;3,8;0,72;80;20;0;36;2;0,982266368
6;8,1;1,62;0,4;0,3;0,72;0,18;0,81;2,43;20;1,7;6,08;0,9;60;20;0;36;6;0,982324473
8;2,4;0,72;0,55;0,3;1,04;0,88;0,12;0,12;15;1,6;1,13;1,92;32;17;40;20;0;0,982369872
9;9,9;4,46;0,3;0,3;0,99;0,3;2,48;4,95;20;1,7;5,14;1,29;0;18;30;26;4,5;0,983080045
6;9,6;3,84;0,35;0,3;0,54;0,03;1,44;4,32;15;1,5;5,41;0,57;120;20;0;40;3;0,983887464
10;6,5;2,6;0,5;0,3;0,7;0,03;0,98;1,95;0;1,5;3,4;0,73;50;19;20;30;5;0,984574543
4;8;2;0,3;0,3;0,28;0,34;1,6;0;10;1,6;5,7;0,62;0;20;0;36;4;0,985470347
4;4,4;0,66;0,5;0,4;0,4;0,04;0,88;0,22;5;1,3;3,24;0,44;40;20;0;40;2;0,985672994
8;7,6;1,9;0,5;0,45;1,12;1,12;0,38;0;20;1,8;5,2;2,24;160;19;20;30;4;0,986095726
7;4,55;1,59;0,6;0,6;0,84;0,97;1,14;1,82;20;1,1;2,36;1,81;0;19;20;30;0;0,986444278
7;9,8;3,92;0,35;0,35;0,42;0,5;1,96;0;15;1,6;5,53;0,92;0;20;0;36;16,8;0,986674302
4;2,6;1,04;0,4;0,4;0,52;0,47;0,26;1,69;0;1,5;1,16;0,99;0;20;0;36;5,3;0,987007151
10;4;1,4;0,55;0,4;1,6;0,88;0,8;2,2;5;1,8;2,05;2,48;66,67;19;20;30;5;0,987669204
7;2,45;0,61;0,55;0,3;1,05;1;0,25;0;15;1,8;1,29;2,05;28;18;30;26;0;0,989015539
5;3,75;0,56;0,3;0,3;0,65;0,07;0,56;1,5;0;1,8;2,89;0,72;0;20;0;40;5;0,989820673
10;5;1,25;0,55;0,55;1,6;0,08;0,25;2,25;5;0,7;3,2;1,68;0;17;40;20;0;0,991094905
5;2,25;1,01;0,3;0,3;0,35;0,24;0,23;1,01;5;1,1;0,94;0,59;0;20;0;36;5;0,991098664
5;2;0,6;0,6;0,35;0,7;0,03;0,5;1;10;1,3;0,8;0,73;20;20;0;40;2,5;0,991689184
9;5,85;1,75;0,35;0,3;1,62;1,7;1,75;0,88;5;1,6;3,75;3,32;180;20;0;36;9;0,992664311
7;8,75;3,5;0,35;0,35;1,12;1,34;0,44;6,12;0;1,3;4,9;2,46;0;19;20;30;0;0,993441488
9;10;4,5;0,5;0,5;1,26;0,32;1;6,5;20;1,5;5;1,58;0;20;0;36;9;0,993673672
7;4,2;1,89;0,55;0,45;1,12;0,28;1,26;2,93;5;1;1,76;1,4;70;19;20;30;0;0,993914078
7;4,55;0,68;0,6;0,55;1,05;1,1;1,14;0,23;15;1,7;3,27;2,15;140;20;0;40;3,5;0,994640716
4;8,6;3,87;0,55;0,3;0,72;0,79;1,29;0,43;10;1,3;4,18;1,51;16;20;0;36;2;0,995046107
8;3,2;0,8;0,3;0,3;1,04;0,1;0,48;0;10;1,6;2,1;1,14;0;20;0;36;9,6;0,995292929
6;6,6;2,97;0,45;0,45;0,48;0,19;1,65;3,63;5;1,2;3,18;0,67;0;20;0;40;3;0,996538751
8;6,4;0,96;0,3;0,3;0,64;0,67;1,28;4,48;20;0,6;5,14;1,31;0;19;20;30;0;0,996972846
10;10;4;0,35;0,35;1,4;1,61;2;5;0;1,7;5,65;3,01;0;17;40;20;5;0,998852403
7;2,1;0,42;0,35;0,35;0,84;0,76;0,11;0,94;20;1,7;1,33;1,6;0;17;40;20;0;0,999647198
6;7,2;2,52;0,45;0,4;0,9;0,49;0,36;2,52;0;1,6;4,23;1,39;120;19;20;30;0;0,999901428
7;9,8;1,96;0,6;0,55;0,63;0,22;2,45;5,39;10;1,2;7,24;0,85;140;20;0;40;3,5;1,000961202
9;7,65;3,44;0,45;0,35;1,26;0,06;1,15;1,91;15;1,3;3,76;1,32;90;17;40;20;0;1,001541203
6;4,2;1,68;0,45;0,45;0,48;0,34;0,63;0;15;0,9;2,07;0,82;0;19;20;30;0;1,001716933
10;5,5;1,1;0,3;0,3;1,2;1,2;0,83;1,1;0;1,5;4,1;2,4;0;20;0;36;12,75;1,00208751
10;5,5;1,92;0,35;0,3;1,8;0,54;1,65;0;20;0,7;3,23;2,34;200;17;40;20;0;1,003985953
6;2,7;0,54;0,6;0,6;0,36;0,13;0,54;1,22;0;1,6;1,56;0,49;0;20;0;40;6;1,004004317
7;4,2;0,63;0,3;0,3;1,12;0,84;0,21;2,31;20;0,9;3,27;1,96;0;19;20;30;0;1,004035573
10;8,5;3,82;0,3;0,3;1,1;0,11;2,12;1,7;15;1,1;4,38;1,21;0;20;0;40;5;1,00412018
6;6,9;2,76;0,35;0,35;0,84;0,08;0,35;1,04;20;1;3,79;0,92;0;20;0;36;3;1,004569643
9;4,95;1,98;0,5;0,4;1,44;0,5;1,49;2,97;5;1,4;2,47;1,94;90;17;40;20;0;1,004790088
9;9;1,35;0,4;0,35;0,81;0,73;1,8;1,8;5;1,6;7,25;1,54;180;20;0;36;13,5;1,004934928
7;4,9;1,23;0,4;0,35;0,91;0,5;1,23;3,19;10;0,7;3,27;1,41;140;19;20;30;0;1,005965747
10;3,5;0,88;0,5;0,5;1,6;0,4;0,88;0,35;0;1,7;2,12;2;0;18;30;26;5;1,00597253
5;2,5;0,62;0,5;0,3;0,7;0,14;0,38;0,75;5;1,8;1,38;0,84;25;19;20;30;0;1,00615689
10;4;0,8;0,55;0,5;1,5;0,75;0,8;1,4;5;1,6;2,65;2,25;200;17;40;20;5;1,006522665
8;6,4;1,6;0,55;0,55;0,8;0,92;1,92;2,88;20;1,8;4,25;1,72;0;19;20;30;4;1,006735692
9;9;2,25;0,45;0,3;1,26;0;0;0;20;1,7;6,3;1,26;60;20;0;36;13,5;1,007585838
8;9,2;3,22;0,55;0,4;0,8;0,04;2,3;0,92;10;0,7;5,43;0,84;53,33;19;20;30;0;1,00969273
8;2,8;1,26;0,3;0,3;0,64;0,1;0,28;1,4;15;1;1,24;0,74;0;20;0;36;8;1,010300546
9;3,6;1,62;0,6;0,55;0,54;0,38;0,9;0;15;1,1;1,38;0,92;180;20;0;36;10,8;1,010986737
9;5,4;1,62;0,45;0,3;0,99;0,99;0,27;1,35;20;1,7;3,33;1,98;60;20;0;40;9;1,011661362
9;3,15;1,42;0,55;0,4;1,26;0,44;0,47;0,94;0;1,7;1,18;1,7;60;19;20;30;4,5;1,011843865
8;8,8;1,76;0,55;0,35;0,48;0,29;2,2;1,76;5;1;6,49;0,77;40;18;30;26;0;1,012134792
4;3,4;1,02;0,4;0,4;0,72;0,36;0,85;1,36;15;1,3;1,98;1,08;0;20;0;40;2;1,012729675
7;5,6;1,4;0,6;0,55;0,63;0,66;1,68;0;10;1,7;3,6;1,29;140;20;0;36;9,8;1,013601761
8;8,4;2,94;0,3;0,3;1,2;0,78;2,1;0,84;10;0,9;5,16;1,98;0;19;20;30;0;1,015094712
6;10;2;0,55;0,4;0,54;0,62;2,5;0,5;15;0,6;7,45;1,16;40;20;0;40;0;1,015226752
10;5;1,5;0,4;0,35;1,8;1,26;1,25;2,75;5;0,8;3,1;3,06;200;20;0;36;5;1,015238485
6;9;2,7;0,55;0,4;0,96;0,14;0,45;1,35;15;1,4;5,75;1,1;40;20;0;40;3;1,015256964
5;8,5;1,7;0,3;0,3;0,35;0,42;2,12;0;10;1,2;6,5;0,77;0;20;0;36;2,5;1,015571503
10;7,5;2,62;0,4;0,3;1,5;1,35;0,75;1,12;10;0,9;4,48;2,85;100;17;40;20;0;1,017680755
8;4,4;0,88;0,4;0,3;0,96;0,53;1,1;1,1;20;1,1;3,12;1,49;80;20;0;40;4;1,018167246
9;6,3;1,89;0,6;0,55;0,9;0,72;1,89;4,4;5;1;3,81;1,62;180;20;0;40;4,5;1,018506272
8;9,2;3,68;0,5;0,45;0,96;1,1;2,76;2,76;0;1,6;5,02;2,06;160;17;40;20;0;1,018836578
8;3,2;1,44;0,5;0,45;0,64;0,35;0,64;0,64;15;1,2;1,26;0,99;160;17;40;20;0;1,019366293
